contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,league_name,date,country,15,16,17,18,20,22,23,24,25,26,29,56,61,63,64,72,73,75,76,77,78,79,80,81,82,84,85,86,89,100,102,103,108,113,146,147,153,154,214,215,230,231,233,280,281,282,321,322,323,324,326,327,328,338,374,375,391,395,396,458,472,sequenceId,possessionId,keyPass,140,141,318,210,6,9,107,83,114,120,121,138,139,160,254,274,314,468,60,65,74,101,136,62,68,133,353,390,137,273,87,275,300,19,28,216,217
dbl7ir1qugqz8nvp1vzn8im50,OB,2730131243,988,13,2,86,7,L. Deedson,5wmik73cqursg7sv3w14ue5pm,1,89.2,63.6,2024-10-04T18:44:06.301,2024-10-04T18:45:15,1.0,"{""id"": 5264759623, ""qualifierId"": 102, ""value"": ""45.4""}",6l3ah9xp3l4rso769g1d4i2ok,OB vs HB Køge,1_Division,2024-10-04,DNK,NaN,NaN,NaN,NaN,NaN,true,,,NaN,,true,Center,,,true,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,45.4,68.1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,98.8,52.3,NaN,,,,0.08835001289844513,0.0,,NaN,2,2,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,NaN,,,,NaN,,,true,,,,,NaN,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2730135073,1008,13,2,89,1,M. Fenger,80s55a7uw8kypoikefwhtdm5m,1,91.5,52.8,2024-10-04T18:46:59.628,2024-10-04T18:48:14,1.0,"{""id"": 5264780817, ""qualifierId"": 230, ""value"": ""98.8""}",6l3ah9xp3l4rso769g1d4i2ok,OB vs HB Køge,1_Division,2024-10-04,DNK,true,NaN,true,NaN,NaN,true,,,NaN,,true,Center,,,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,37.3,6.9,NaN,,NaN,NaN,NaN,true,NaN,NaN,98.8,50.5,NaN,,,,0.11696053296327591,0.0,,NaN,2,2,true,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,NaN,,,,NaN,,,NaN,,,,,NaN,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705379851,47,15,1,3,46,L. Owusu,e42jh6bbwn4aybdnysonrvutx,1,87.2,30.7,2024-08-03T11:05:53.650,2024-08-03T11:07:04,1.0,"{""id"": 5128836489, ""qualifierId"": 22}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,NaN,NaN,true,true,NaN,NaN,NaN,,true,Center,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,,true,NaN,,,,,52.6,19,NaN,,91.6,38.3,,NaN,NaN,true,97.1,46.8,56,NaN,NaN,NaN,0.04076426848769188,0.0,,true,2,2,NaN,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705380411,54,13,1,4,56,A. Manneh,97xbmht3t4t1p9iu6598oq7l5,1,74.0,32.4,2024-08-03T11:07:03.932,2024-08-03T11:08:13,1.0,"{""id"": 5128839171, ""qualifierId"": 103, ""value"": ""87.5""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,48.2,87.5,NaN,,NaN,NaN,,NaN,NaN,true,98.5,49.1,NaN,NaN,NaN,NaN,0.007674893364310265,0.0,,NaN,3,3,NaN,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,true,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705381297,69,14,1,6,45,J. Bonde,e9o7q10wnhex4e8eo47mobbvt,1,82.1,53.4,2024-08-03T11:08:53.370,2024-08-03T11:47:17,NaN,"{""id"": 5128926771, ""qualifierId"": 102, ""value"": ""46.0""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,,NaN,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,46.0,38.6,NaN,,NaN,NaN,,NaN,NaN,true,99.3,50,NaN,NaN,NaN,NaN,0.0756162479519844,0.0,,NaN,2,3,NaN,,NaN,NaN,,,,true,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,true,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705381887,83,14,1,8,3,B. Paulsen,dqtarwrqvkopmzbt2ovp2dln9,1,91.1,59.1,2024-08-03T11:10:11.151,2024-08-03T11:11:26,1.0,"{""id"": 4611686018466123079, ""qualifierId"": 322, ""value"": ""0.0""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,true,NaN,true,NaN,NaN,NaN,NaN,NaN,true,,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,55.2,30.4,NaN,,NaN,NaN,,true,NaN,NaN,98.6,51.3,NaN,NaN,NaN,NaN,0.020330434665083885,0.0,,NaN,3,2,true,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705383199,107,15,1,10,51,M. Fenger,80s55a7uw8kypoikefwhtdm5m,1,87.4,33.3,2024-08-03T11:12:59.313,2024-08-03T11:14:10,1.0,"{""id"": 5128852229, ""qualifierId"": 102, ""value"": ""47.2""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,NaN,NaN,true,true,NaN,NaN,NaN,,true,Center,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,,true,NaN,,,,,47.2,19,NaN,,89.9,36.1,,true,NaN,NaN,98.1,48.0,120,NaN,NaN,NaN,0.0258136335760355,0.0,,NaN,3,2,NaN,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705383787,120,13,1,12,13,B. Paulsen,dqtarwrqvkopmzbt2ovp2dln9,1,80.9,53.6,2024-08-03T11:14:21.177,2024-08-03T11:15:30,1.0,"{""id"": 5128855113, ""qualifierId"": 102, ""value"": ""40.7""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,40.7,5.6,NaN,,NaN,NaN,,NaN,NaN,true,98.4,50.2,NaN,NaN,NaN,NaN,0.06300335377454758,0.0,,NaN,2,2,NaN,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705384917,157,16,1,14,23,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,94.0,44.1,2024-08-03T11:16:31.204,2024-08-03T11:20:15,1.0,"{""id"": 5128860941, ""qualifierId"": 322, ""value"": ""0.17305074632167816""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,NaN,NaN,,,,,49.9,3.2,NaN,,NaN,NaN,,true,true,NaN,96.9,46.4,NaN,NaN,NaN,NaN,0.13724905252456665,0.17305074632167816,,NaN,3,2,true,,2024-08-03 12:16:30.756,14:23.437,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705386031,172,15,1,17,0,M. Ejdum,2z8u8kyv91shp0la8alkn6kus,1,83.5,43.6,2024-08-03T11:19:07.574,2024-08-03T11:20:18,1.0,"{""id"": 5128865025, ""qualifierId"": 215}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,true,NaN,true,NaN,true,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,true,NaN,,,,,51.4,19,NaN,,88.6,46.0,,NaN,NaN,true,98.4,49.5,163,NaN,NaN,NaN,0.1437867432832718,0.0,,NaN,2,2,NaN,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705388165,203,13,1,21,50,J. Bonde,e9o7q10wnhex4e8eo47mobbvt,1,86.5,55.1,2024-08-03T11:23:57.714,2024-08-03T11:25:13,1.0,"{""id"": 5128874809, ""qualifierId"": 231, ""value"": ""50""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,53.9,72.2,NaN,,NaN,NaN,,true,NaN,NaN,97.5,50,NaN,NaN,NaN,NaN,0.1170167624950409,0.0,,NaN,2,2,true,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,true,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705388893,225,13,1,23,39,M. Jensen,1b32j0lqi7ggcabdra4tygxzo,1,84.1,34.8,2024-08-03T11:25:47.195,2024-08-03T11:26:57,1.0,"{""id"": 4611686018466123235, ""qualifierId"": 322, ""value"": ""0.0""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,true,Center,NaN,true,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,55.0,66.7,NaN,,NaN,NaN,,NaN,NaN,true,97.7,47.1,NaN,NaN,NaN,NaN,0.04762990027666092,0.0,,NaN,2,2,NaN,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,true,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705394409,317,15,1,35,7,J. Bonde,e9o7q10wnhex4e8eo47mobbvt,1,90.0,44.2,2024-08-03T11:37:15.100,2024-08-03T11:38:32,1.0,"{""id"": 5128903717, ""qualifierId"": 102, ""value"": ""50.3""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,NaN,,true,NaN,,,,,50.3,19,NaN,,92.4,45.7,,true,NaN,NaN,98.8,49.5,288,NaN,NaN,NaN,0.1256064921617508,0.0,,NaN,3,2,NaN,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705394813,323,13,1,35,47,M. Fenger,80s55a7uw8kypoikefwhtdm5m,1,80.5,46.6,2024-08-03T11:37:54.790,2024-08-03T11:39:04,1.0,"{""id"": 4611686018466123371, ""qualifierId"": 322, ""value"": ""0.0""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,41.3,56.9,NaN,,NaN,NaN,,NaN,NaN,true,98.9,49.8,NaN,NaN,NaN,NaN,0.05981453135609627,0.0,,NaN,2,2,NaN,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,true,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705395927,346,15,1,37,43,M. Fenger,80s55a7uw8kypoikefwhtdm5m,1,81.1,54.2,2024-08-03T11:39:50.566,2024-08-03T11:44:35,1.0,"{""id"": 5128919337, ""qualifierId"": 103, ""value"": ""27.8""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,,NaN,NaN,,,,,53.0,27.8,NaN,,98.6,49.6,,NaN,NaN,true,NaN,NaN,843,NaN,NaN,NaN,0.039279963821172714,0.41609689593315125,,NaN,3,2,NaN,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,true,,,,,,,,NaN,NaN,,,,,true,,,,,NaN,true,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2705397913,351,13,1,41,46,F. Høgh,9tt9eo9bsff7dp7aqjal1obo4,1,88.7,64.6,2024-08-03T11:43:53.914,2024-08-03T11:45:04,1.0,"{""id"": 4611686018466123463, ""qualifierId"": 322, ""value"": ""0.0""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,Center,NaN,NaN,true,true,NaN,true,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,39.2,4.2,NaN,,NaN,NaN,,true,NaN,true,98.2,52.3,NaN,NaN,NaN,NaN,0.10873375087976456,0.0,,NaN,2,2,NaN,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2705399653,374,13,1,44,47,M. Olsen,dshwz1df0rbe0fztksawvd0wl,1,90.5,47.8,2024-08-03T11:46:54.897,2024-08-03T12:13:27,1.0,"{""id"": 5128967361, ""qualifierId"": 328}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,true,NaN,true,NaN,NaN,NaN,NaN,NaN,true,,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,68.6,9.7,NaN,,NaN,NaN,,true,NaN,NaN,98.6,49.6,NaN,NaN,NaN,NaN,0.04496372863650322,0.0,,NaN,3,2,true,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705401115,422,15,1,46,17,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,88.6,53.4,2024-08-03T11:48:24.319,2024-08-03T11:52:06,1.0,"{""id"": 5128936371, ""qualifierId"": 103, ""value"": ""19""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,true,NaN,true,NaN,NaN,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,true,NaN,,,,,51.0,19,NaN,,90.2,53.1,,true,NaN,NaN,98.1,49.6,380,NaN,NaN,NaN,0.03916905075311661,0.0,,NaN,3,2,true,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2705404939,427,15,2,48,23,L. Qamili,3ejggtt1du1cui3wc1f8oqx62,1,76.2,34.4,2024-08-03T12:08:10.885,2024-08-03T12:14:56,NaN,"{""id"": 4611686018466123731, ""qualifierId"": 322, ""value"": ""0.0""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,,NaN,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,NaN,,true,NaN,,,,,51.0,19,NaN,,80.7,37.5,,NaN,NaN,true,98.1,48.4,463,NaN,NaN,NaN,0.021153846755623817,0.0,,NaN,2,2,NaN,,NaN,NaN,,,,true,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2705406931,469,15,2,51,42,A. Iljazovski,bfvdr7ckiersz26ya2kq9f1g4,1,79.1,44.8,2024-08-03T12:11:30.282,2024-08-03T13:53:33,NaN,"{""id"": 5128965633, ""qualifierId"": 18}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,,NaN,NaN,,,,,53.7,5.7,NaN,,98.5,50.0,,NaN,NaN,true,NaN,NaN,508,NaN,NaN,NaN,0.05792661011219025,0.27579179406166077,,NaN,2,2,NaN,,NaN,NaN,,,,true,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2705414841,592,15,2,67,5,L. Qamili,3ejggtt1du1cui3wc1f8oqx62,1,77.9,42.2,2024-08-03T12:26:53.529,2024-08-03T12:28:02,NaN,"{""id"": 5129005035, ""qualifierId"": 233, ""value"": ""614""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,,NaN,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,NaN,,NaN,NaN,,,,,50.0,13.9,NaN,,98.0,50.0,,NaN,NaN,true,NaN,NaN,614,NaN,NaN,NaN,0.03794637694954872,0.014064797200262547,,NaN,2,2,NaN,,NaN,NaN,,,,true,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2705415629,610,13,2,68,44,F. Høgh,9tt9eo9bsff7dp7aqjal1obo4,1,92.5,53.8,2024-08-03T12:28:32.410,2024-08-03T12:29:45,1.0,"{""id"": 4611686018466123919, ""qualifierId"": 322, ""value"": ""0.0""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,true,NaN,true,NaN,NaN,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,35.3,1.4,NaN,,NaN,NaN,,true,NaN,NaN,98.6,50.5,NaN,NaN,NaN,NaN,0.13956956565380096,0.0,,NaN,2,2,true,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705416773,657,15,2,71,10,E. Hansborg-Sørensen,ewh6t7yo6clfewu89uznll9uc,1,77.4,54.6,2024-08-03T12:30:57.705,2024-08-03T13:39:04,1.0,"{""id"": 5129156091, ""qualifierId"": 147, ""value"": ""54.3""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,,true,NaN,,,,,52.3,19,NaN,,80.1,54.3,,NaN,NaN,true,98.9,50.2,626,NaN,NaN,NaN,0.02450963668525219,0.0,,NaN,3,2,NaN,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705418669,677,15,2,74,58,A. Manneh,97xbmht3t4t1p9iu6598oq7l5,1,73.9,42.2,2024-08-03T12:34:45.805,2024-08-03T12:35:56,1.0,"{""id"": 5129023847, ""qualifierId"": 147, ""value"": ""44.0""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,NaN,,true,NaN,,,,,48.2,19,NaN,,81.9,44.0,,NaN,NaN,NaN,98.0,48.7,656,NaN,NaN,NaN,0.03391960263252258,0.0,,NaN,1,2,NaN,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705423265,735,14,2,84,3,W. Martin,15jhbyn4wsbd865fd9djcwaok,1,95.9,72.9,2024-08-03T12:43:50.868,2024-08-03T12:46:33,NaN,"{""id"": 5129050745, ""qualifierId"": 230, ""value"": ""99.5""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,NaN,NaN,true,true,NaN,NaN,NaN,,NaN,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,55.5,10.8,NaN,,NaN,NaN,,NaN,NaN,NaN,99.5,56.0,NaN,NaN,NaN,NaN,0.023686498403549194,0.0,,NaN,2,2,NaN,,NaN,NaN,,,,true,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,true,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705423307,736,16,2,84,4,E. Hansborg-Sørensen,ewh6t7yo6clfewu89uznll9uc,1,97.7,47.8,2024-08-03T12:43:52.540,2024-08-03T12:45:47,NaN,"{""id"": 5129048049, ""qualifierId"": 72}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,,NaN,,NaN,NaN,,,,,54.2,31.0,NaN,,NaN,NaN,,NaN,true,NaN,98.6,56.1,NaN,POST,649442,545,0.615436851978302,0.9582047462463379,,NaN,2,2,true,,2024-08-03 13:43:52.370,84:04.779,,,,true,735,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2705422843,740,13,2,83,10,S. Makienok,5e5fuj7mbkpvf0bug32ixxc5x,1,97.9,60.3,2024-08-03T12:42:58.463,2024-08-03T12:44:08,1.0,"{""id"": 4611686018466124119, ""qualifierId"": 322, ""value"": ""0.0""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,57.8,12.5,NaN,,NaN,NaN,,true,NaN,NaN,99.3,54.0,NaN,NaN,NaN,NaN,0.06963604688644409,0.0,,NaN,3,2,true,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,true,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705425603,760,13,2,88,11,M. Fenger,80s55a7uw8kypoikefwhtdm5m,1,92.5,49.9,2024-08-03T12:47:58.799,2024-08-03T12:49:10,1.0,"{""id"": 5129058041, ""qualifierId"": 230, ""value"": ""99.4""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,true,,,,,41.2,8.3,NaN,,NaN,NaN,,true,true,NaN,99.4,49.6,NaN,NaN,NaN,NaN,0.333660751581192,0.0,,NaN,2,2,NaN,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2705424833,765,13,2,86,49,S. Makienok,5e5fuj7mbkpvf0bug32ixxc5x,1,86.2,36.4,2024-08-03T12:46:37.286,2024-08-03T13:01:34,1.0,"{""id"": 5129086905, ""qualifierId"": 75}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,NaN,NaN,true,true,NaN,NaN,NaN,,true,Center,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,40.0,29.2,NaN,,NaN,NaN,,true,NaN,NaN,98.5,48.6,NaN,NaN,NaN,NaN,0.06010027602314949,0.0,,NaN,3,2,NaN,,NaN,NaN,,,,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705426931,773,15,2,90,27,E. Hansborg-Sørensen,ewh6t7yo6clfewu89uznll9uc,1,86.2,37.4,2024-08-03T12:50:15.170,2024-08-03T12:51:47,NaN,"{""id"": 5129064709, ""qualifierId"": 108}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,1_Division,2024-08-03,DNK,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,,NaN,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,NaN,,true,NaN,,,,,50.2,19,true,,91.2,42.1,,NaN,NaN,NaN,97.6,47.7,791,NaN,NaN,NaN,0.049884919077157974,0.0,,NaN,2,2,NaN,,NaN,NaN,,,,true,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,,,,
