contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,15,16,17,18,20,22,23,25,29,56,60,61,63,64,65,72,73,74,75,76,77,78,79,80,82,83,84,85,100,101,102,103,108,114,136,138,146,147,153,154,160,214,215,230,231,233,274,321,322,326,327,328,374,375,391,458,sequenceId,possessionId,keyPass,140,141,318,210,6,9,24,26,107,81,87,120,121,216,217,323,324,338,395,396,19,62,86,89,133,280,281,282,300,353,390,468,472,122,139,275,21,276,254,28,273
b2vft81kyjurzbmekvgrqwr64,Hobro,2740231901,899,13,1,37,16,V. Rasmussen,dwuxps3jv2852642q000wep6,1,88.3,55.7,2024-10-27T14:38:59.476,2024-10-27T17:01:25,"{""id"": 5319845249, ""qualifierId"": 328}",1.0,6ppji3nmv0lu1yq2cv15dq3o4,Hobro vs Fredericia,1_Division,2024-10-27,DNK,true,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,,,NaN,NaN,,NaN,NaN,NaN,true,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,0.5,2.8,,,,,96.7,0.3,true,true,,NaN,NaN,98.9,50.7,NaN,,0.03385649621486664,0.0,2,2,true,NaN,NaN,,NaN,,,,,,,,,,NaN,,,NaN,,NaN,NaN,,,,NaN,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2743644675,27,13,1,3,55,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,86.2,40.7,2024-11-03T14:04:20.958,2024-11-03T14:08:33,"{""id"": 5338463051, ""qualifierId"": 17}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,true,NaN,true,true,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,81.8,9.7,NaN,true,,,NaN,NaN,NaN,true,,NaN,NaN,98.8,47.5,NaN,,0.052849773317575455,0.0,3,2,true,NaN,NaN,true,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2743645367,34,13,1,4,24,L. Deedson,5wmik73cqursg7sv3w14ue5pm,1,92.1,31.9,2024-11-03T14:04:49.992,2024-11-03T14:05:56,"{""id"": 5338443337, ""qualifierId"": 230, ""value"": ""98.8""}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,NaN,NaN,true,true,,NaN,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,34.8,15.3,true,NaN,,,NaN,NaN,NaN,true,,NaN,NaN,98.8,45.8,NaN,,0.03960038349032402,0.0,2,2,true,NaN,NaN,true,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2743653489,78,16,1,9,17,M. Ejdum,2z8u8kyv91shp0la8alkn6kus,1,79.6,57.3,2024-11-03T14:09:42.406,2024-11-05T15:29:28,"{""id"": 5343933121, ""qualifierId"": 396, ""value"": ""53.4""}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,NaN,true,NaN,true,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,,53.7,30.4,NaN,NaN,,,NaN,NaN,NaN,true,,NaN,true,95.4,53.1,NaN,,0.07479778677225113,0.27278584241867065,2,2,NaN,2024-11-03 14:09:41.087,09:16.070,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,true,,95.4,53.4,,,,,NaN,,,,,,,,,,NaN,,,,true,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743652281,115,15,1,8,38,G. Marcussen,ayxi2m0g0pm6rl1ba5pto66z9,1,85.5,56.8,2024-11-03T14:09:03.104,2024-11-03T14:10:54,"{""id"": 5338477437, ""qualifierId"": 22}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,true,NaN,true,true,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,true,NaN,,,NaN,,48.9,19,NaN,NaN,,,89.0,54.9,NaN,NaN,,NaN,true,98.8,50,67,,0.09119486808776855,0.0,2,3,true,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743652317,116,15,1,8,39,G. Marcussen,ayxi2m0g0pm6rl1ba5pto66z9,1,85.8,64.2,2024-11-03T14:09:04.473,2024-11-03T14:10:32,"{""id"": 5338481951, ""qualifierId"": 146, ""value"": ""91.7""}",NaN,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,NaN,NaN,NaN,true,,NaN,NaN,Center,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,true,true,NaN,,,NaN,,46.8,19,NaN,NaN,,,91.7,59.8,NaN,NaN,,NaN,true,98.9,51.3,68,,0.02606593817472458,0.0,3,3,NaN,NaN,NaN,NaN,true,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743652491,117,15,1,8,44,G. Marcussen,ayxi2m0g0pm6rl1ba5pto66z9,1,90.7,59.1,2024-11-03T14:09:09.705,2024-11-05T15:29:30,"{""id"": 5338478539, ""qualifierId"": 56, ""value"": ""Center""}",NaN,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,true,NaN,true,true,,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,,NaN,,51.4,8.2,true,NaN,,,98.8,49.8,NaN,NaN,,NaN,NaN,NaN,NaN,70,,0.0689421221613884,0.23042461276054382,3,2,NaN,NaN,NaN,NaN,true,,,,,,,,,,NaN,NaN,,NaN,,,,,,,true,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2743680265,200,15,1,25,47,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,85.8,39.9,2024-11-03T14:26:12.852,2024-11-03T14:27:26,"{""id"": 5338631089, ""qualifierId"": 103, ""value"": ""19""}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,true,NaN,NaN,true,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,true,NaN,,,NaN,,49.8,19,NaN,NaN,,,87.9,41.3,NaN,true,,NaN,NaN,98.5,46.9,324,,0.05399063974618912,0.0,3,2,true,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743671447,245,13,1,19,56,J. Lindekilde,23sc7wc7my7wes6cuaxw1v0no,1,71.6,46.2,2024-11-03T14:20:21.031,2024-11-03T14:21:29,"{""id"": 5338579209, ""qualifierId"": 56, ""value"": ""Center""}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,NaN,true,true,true,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,38.8,81.9,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,true,98.4,48.9,NaN,,0.0228591188788414,0.0,1,2,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,true,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743673249,257,15,1,21,8,W. Madsen,7ztdirfvd9d0x2yw1v051xzbo,1,78.8,37.4,2024-11-03T14:21:33.852,2024-11-03T14:41:55,"{""id"": 5338588955, ""qualifierId"": 18}",NaN,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,NaN,true,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,true,NaN,,,NaN,,48.3,19,NaN,NaN,,,86.4,41.3,NaN,NaN,,NaN,NaN,98.5,49.3,170,,0.012022469192743301,0.0,3,2,NaN,NaN,NaN,NaN,true,,,,,,,,,,true,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2743696763,302,13,1,37,4,L. Owusu,e42jh6bbwn4aybdnysonrvutx,1,86.4,34.4,2024-11-03T14:37:29.262,2024-11-03T14:38:58,"{""id"": 5343997763, ""qualifierId"": 146, ""value"": ""93.3""}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,NaN,NaN,true,true,,NaN,true,Center,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,61.7,4.2,NaN,NaN,,,93.3,46.8,true,NaN,,NaN,true,99.3,47.5,NaN,,0.051302626729011536,0.0,2,2,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2743738661,460,16,2,54,37,J. Bonde,e9o7q10wnhex4e8eo47mobbvt,1,78.7,46.6,2024-11-03T15:11:39.081,2024-11-05T17:29:28,"{""id"": 5338946773, ""qualifierId"": 322, ""value"": ""0.356270968914032""}",NaN,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,NaN,true,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,,,NaN,,48.1,18.4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,98.5,51.4,NaN,,0.1348372995853424,0.356270968914032,1,3,NaN,2024-11-03 15:11:37.732,54:36.412,NaN,true,,,,,,,,,,NaN,true,,NaN,,,,,,,NaN,,1.1,52.5,,,,,true,,,,,,,,,,NaN,,,,NaN,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2743743769,488,16,2,57,59,W. Martin,15jhbyn4wsbd865fd9djcwaok,1,80.7,61.2,2024-11-03T15:15:00.935,2024-11-05T17:29:28,"{""id"": 5338974805, ""qualifierId"": 108}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,NaN,true,true,NaN,,true,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,,,NaN,,51.9,3.8,true,NaN,,,NaN,NaN,NaN,true,,NaN,NaN,98.8,50.4,NaN,,0.020306820049881935,0.14787203073501587,2,3,true,2024-11-03 15:14:59.636,57:58.316,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,1.2,51.3,,,,,true,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743707685,512,13,1,43,55,J. Lindekilde,23sc7wc7my7wes6cuaxw1v0no,1,91.4,70.1,2024-11-03T14:44:20.120,2024-11-03T14:45:40,"{""id"": 5338774805, ""qualifierId"": 20}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,NaN,NaN,true,true,,NaN,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,54.5,66.7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,true,98.6,54.0,NaN,,0.03424510359764099,0.0,2,2,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,true,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743709069,523,15,1,44,50,G. Marcussen,ayxi2m0g0pm6rl1ba5pto66z9,1,74.5,56.3,2024-11-03T14:45:15.815,2024-11-03T14:46:41,"{""id"": 5338781623, ""qualifierId"": 22}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,NaN,true,true,true,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,true,NaN,,,NaN,,49.1,19,NaN,NaN,,,80.8,54.5,NaN,NaN,,NaN,true,97.7,49.3,362,,0.027527181431651115,0.0,2,3,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743709167,524,15,1,44,54,A. Bøndergaard,9jqox80arzpytv1b136jobhpm,1,86.7,37.6,2024-11-03T14:45:19.999,2024-11-05T16:29:34,"{""id"": 5338782963, ""qualifierId"": 458}",NaN,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,true,NaN,true,true,,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,,,NaN,,47.6,19.6,true,NaN,,,98.8,47.1,NaN,NaN,,NaN,NaN,NaN,NaN,363,,0.061028581112623215,0.0622950978577137,2,2,NaN,NaN,NaN,NaN,true,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2743751769,558,13,2,65,4,L. Deedson,5wmik73cqursg7sv3w14ue5pm,1,91.4,42.3,2024-11-03T15:22:06.315,2024-11-03T15:23:13,"{""id"": 4611686018468294247, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,true,NaN,NaN,true,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,true,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,69.4,5.6,NaN,NaN,,,NaN,NaN,NaN,true,,NaN,NaN,99.0,46.4,NaN,,0.24678851664066315,0.0,2,2,true,NaN,NaN,true,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743727767,561,13,2,46,2,A. Muçolli,289rctmvd5ppy9zqn98jbe4et,1,81.1,46.0,2024-11-03T15:03:04.183,2024-11-03T15:04:14,"{""id"": 5338883007, ""qualifierId"": 327, ""value"": ""2""}",NaN,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,NaN,true,true,true,,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,40.8,72.2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,true,98.0,51.6,NaN,,0.09347811341285706,0.0,2,2,NaN,NaN,NaN,NaN,true,,,,,,,,,,NaN,NaN,,true,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743730507,583,16,2,48,18,O. Buch,y4dl1rer075c9wz6zhx7skbt,1,88.3,37.9,2024-11-03T15:05:19.484,2024-11-05T17:29:32,"{""id"": 5338898007, ""qualifierId"": 22}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,true,NaN,true,true,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,,NaN,,50.9,5.7,NaN,NaN,,,NaN,NaN,NaN,true,,NaN,NaN,98.8,46.9,NaN,,0.055073924362659454,0.1561155766248703,3,2,true,2024-11-03 15:05:18.597,48:17.277,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,98.5,48.6,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2743760913,635,16,2,73,34,M. Fenger,80s55a7uw8kypoikefwhtdm5m,1,93.6,50.1,2024-11-03T15:30:35.782,2024-11-05T18:29:24,"{""id"": 5339570239, ""qualifierId"": 214}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,true,NaN,NaN,true,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,,NaN,,49.0,2.5,NaN,NaN,,,NaN,NaN,NaN,NaN,,true,NaN,99.1,48.4,NaN,,0.46463698148727417,0.38683149218559265,2,1,true,2024-11-03 15:30:35.379,73:34.059,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,0.9,51.6,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2743762727,647,15,2,73,33,W. Martin,15jhbyn4wsbd865fd9djcwaok,1,85.9,44.4,2024-11-03T15:30:35.108,2024-11-03T15:34:26,"{""id"": 5339083719, ""qualifierId"": 78}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,true,NaN,true,true,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,true,NaN,,,NaN,,51.2,19,NaN,NaN,,,93.4,48.0,NaN,true,,NaN,NaN,99.3,49.1,NaN,,0.1834326535463333,0.0,1,3,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,true,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743753515,712,13,2,66,44,J. Kudsk,b1kyjkhaaiw32cb4bubbpm7tg,1,95.2,41.9,2024-11-03T15:23:45.891,2024-11-03T15:35:29,"{""id"": 4611686018468294615, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,true,,NaN,NaN,NaN,NaN,,true,true,Center,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,69.9,4.2,NaN,NaN,,,96.3,51.1,true,NaN,,NaN,NaN,99.3,48.2,NaN,,0.07209032028913498,0.0,3,2,true,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743753655,716,15,2,66,59,J. Kudsk,b1kyjkhaaiw32cb4bubbpm7tg,1,79.6,58.1,2024-11-03T15:24:00.442,2024-11-05T17:29:29,"{""id"": 5339027765, ""qualifierId"": 458}",NaN,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,NaN,true,true,NaN,,true,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,,NaN,,49.8,18.4,NaN,NaN,,,98.0,50.5,NaN,NaN,,NaN,true,NaN,NaN,567,,0.020645009353756905,0.010819096118211746,3,2,NaN,NaN,NaN,NaN,true,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743754813,727,13,2,68,6,A. Dahl,65g5cfsdr10378yvmkpm19444,1,89.8,38.0,2024-11-03T15:25:08.203,2024-11-03T15:26:27,"{""id"": 5339034105, ""qualifierId"": 231, ""value"": ""46.8""}",NaN,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,true,NaN,true,true,,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,,,NaN,,58.2,4.2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,98.9,46.8,NaN,,0.1403116136789322,0.0,2,2,NaN,NaN,NaN,NaN,true,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743763507,806,15,2,76,6,O. Buch,y4dl1rer075c9wz6zhx7skbt,1,88.7,63.0,2024-11-03T15:33:07.976,2024-11-03T15:34:19,"{""id"": 5339080769, ""qualifierId"": 154}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,true,NaN,true,true,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,true,NaN,,,NaN,,53.5,19,NaN,NaN,,,93.4,59.0,NaN,true,,NaN,NaN,98.0,51.4,651,,0.04497041553258896,0.0,3,2,true,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743776573,885,13,2,85,4,G. Marcussen,ayxi2m0g0pm6rl1ba5pto66z9,1,79.9,61.1,2024-11-03T15:42:05.881,2024-11-03T15:43:15,"{""id"": 5339150779, ""qualifierId"": 230, ""value"": ""97.7""}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,NaN,true,NaN,true,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,37.6,4.2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,true,97.7,53.6,NaN,,0.07065197825431824,0.0,2,2,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743788903,970,15,2,93,27,O. Buch,y4dl1rer075c9wz6zhx7skbt,1,68.7,33.1,2024-11-03T15:50:28.497,2024-11-03T15:51:41,"{""id"": 5339216997, ""qualifierId"": 20}",NaN,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,NaN,true,true,true,,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,true,NaN,,,NaN,,50.5,19,NaN,NaN,,,72.1,35.0,NaN,NaN,,NaN,true,97.7,49.3,760,,0.009194346144795418,0.0,3,2,NaN,NaN,NaN,NaN,true,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743789859,975,15,2,93,54,E. Dall,91xtn2wlot8g8ue89zn4iiyqy,1,96.2,60.0,2024-11-03T15:50:56.105,2024-11-05T18:24:31,"{""id"": 5344145143, ""qualifierId"": 102, ""value"": ""50.1""}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,true,,NaN,NaN,NaN,NaN,,true,true,Center,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,true,NaN,,,true,,50.1,19,NaN,NaN,,,97.2,57.4,NaN,true,,NaN,NaN,99.3,52.3,770,,0.05257260799407959,0.0,3,2,true,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743790127,979,15,2,94,14,W. Madsen,7ztdirfvd9d0x2yw1v051xzbo,1,89.9,69.1,2024-11-03T15:51:15.979,2024-11-03T15:54:47,"{""id"": 5339236405, ""qualifierId"": 139}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,NaN,NaN,true,NaN,,true,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,true,NaN,,,NaN,,49.4,19,NaN,NaN,,,93.3,62.5,NaN,NaN,,NaN,NaN,99.3,50.5,NaN,,0.029893197119235992,0.0,2,3,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,true,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2743793263,982,13,2,94,22,A. Muçolli,289rctmvd5ppy9zqn98jbe4et,1,94.3,69.3,2024-11-03T15:51:23.597,2024-11-05T18:29:23,"{""id"": 5339240313, ""qualifierId"": 146, ""value"": ""92.7""}",1.0,6qwciawobtrn841b84n029xxw,Fredericia vs OB,1_Division,2024-11-03,DNK,NaN,,NaN,NaN,true,NaN,,true,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,5.2,38.9,NaN,NaN,,,92.7,3.1,true,NaN,,NaN,NaN,99.1,54.0,NaN,,0.021024266257882118,0.0,2,3,true,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,,NaN,,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,NaN,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2745535379,34,16,1,1,28,A. Bøndergaard,9jqox80arzpytv1b136jobhpm,1,86.0,55.9,2024-11-08T18:02:46.946,2024-11-11T15:29:41,"{""id"": 5348892401, ""qualifierId"": 22}",1.0,6svkacgqtu468kpqc415a0b2s,B 93 vs Fredericia,1_Division,2024-11-08,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,,,NaN,NaN,47.9,2.5,NaN,,,NaN,NaN,NaN,,true,,true,NaN,92.9,53.3,NaN,,0.28551340103149414,0.40675443410873413,1,2,true,2024-11-08 18:02:46.032,01:27.736,,NaN,,,,,,,,,,NaN,NaN,,NaN,,,,,,NaN,NaN,NaN,91.4,54.3,,,,true,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,,,,NaN,NaN
