contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,9,15,16,17,18,19,20,22,23,24,25,29,56,63,64,72,73,74,75,76,78,79,80,81,82,83,89,100,101,102,103,108,120,121,138,146,147,154,160,214,215,230,231,233,273,280,281,282,321,322,324,326,327,328,353,374,375,390,391,395,396,458,472,sequenceId,possessionId,keyPass,140,141,318,210,6,26,107,61,77,84,85,87,153,192,275,323,338,468,69,136,139,21,62,114,133,254,60
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2829169063,976,15,2,92,23,O. Andreasen,99518av3ju5u5wooeimy4x5hw,1,84.2,57.9,2025-07-25T18:21:04.852,2025-07-25T18:22:14,"{""id"": 4611686018471140799, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,budoafznnaffvp9oyzt6abcic,HB Køge vs Aarhus Fremad,1_Division,2025-07-25,DNK,NaN,NaN,NaN,true,NaN,,true,true,,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,,NaN,NaN,48.0,19,NaN,NaN,NaN,NaN,86.1,56.7,NaN,,NaN,NaN,98.2,52.5,689,,NaN,NaN,NaN,0.05251380801200867,0.0,,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2829169185,980,13,2,92,48,A. Pisani,2lvlyvfvdoz7kyqtib6jm9btg,1,93.1,44.0,2025-07-25T18:21:29.158,2025-07-25T18:24:45,"{""id"": 5807603751, ""qualifierId"": 154}",1.0,budoafznnaffvp9oyzt6abcic,HB Køge vs Aarhus Fremad,1_Division,2025-07-25,DNK,NaN,true,NaN,true,NaN,,NaN,NaN,,NaN,true,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,63.0,16.7,NaN,NaN,NaN,NaN,95.3,54.2,true,,NaN,NaN,99.1,49.6,NaN,,NaN,NaN,NaN,0.016996929422020912,0.0,,3,3,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2829169223,981,15,2,92,49,E. Egerton,8rqctff92ui8fanzbk6skyyac,1,95.7,58.1,2025-07-25T18:21:30.429,2025-07-25T18:24:08,"{""id"": 5807603181, ""qualifierId"": 146, ""value"": ""96.8""}",1.0,budoafznnaffvp9oyzt6abcic,HB Køge vs Aarhus Fremad,1_Division,2025-07-25,DNK,NaN,NaN,NaN,NaN,NaN,,true,NaN,,NaN,true,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,,true,NaN,49.8,19,NaN,NaN,NaN,NaN,96.8,56.0,NaN,,true,NaN,99.3,53.4,692,,NaN,NaN,NaN,0.11145196855068207,0.0,,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2829169331,984,15,2,93,26,A. Holvad,f5do9kh6590dwx2732iak0edx,1,95.7,60.5,2025-07-25T18:22:07.348,2025-07-28T11:29:20,"{""id"": 5807607113, ""qualifierId"": 103, ""value"": ""33.5""}",1.0,budoafznnaffvp9oyzt6abcic,HB Køge vs Aarhus Fremad,1_Division,2025-07-25,DNK,NaN,NaN,NaN,NaN,NaN,,true,NaN,,NaN,true,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,48.2,33.5,NaN,NaN,NaN,NaN,99.1,52.7,true,,NaN,NaN,NaN,NaN,694,,NaN,NaN,NaN,0.05276499688625336,0.3187200725078583,,3,3,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830845371,34,13,1,3,50,C. Tue Jensen,74m58jsznzu8l89b8h7rkh1bd,1,74.7,63.0,2025-08-01T17:04:17.107,2025-08-01T17:05:29,"{""id"": 5816947403, ""qualifierId"": 56, ""value"": ""Center""}",NaN,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,NaN,true,NaN,true,NaN,,,NaN,NaN,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,57.1,23.6,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,true,99.0,48.6,NaN,NaN,,,,0.05460352078080177,0.0,NaN,1,3,NaN,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,true,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830846179,65,16,1,6,0,S. Yatéké,9ircna8pbskreztmy1wiqwx9m,1,92.9,57.5,2025-08-01T17:06:26.963,2025-08-03T07:29:15,"{""id"": 5820767803, ""qualifierId"": 396, ""value"": ""55.1""}",NaN,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,true,NaN,NaN,NaN,true,,,NaN,NaN,Center,,NaN,true,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,52.9,1.3,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,true,95.9,53.1,NaN,NaN,,,,0.2449759840965271,0.8316724896430969,NaN,2,2,NaN,,2025-08-01 18:06:26.421,05:59.520,,,96.9,55.1,true,,,,,,,,,,NaN,,,,NaN,,,,,,,,48,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830849583,124,15,1,19,14,G. Çulhacı,1icurh5jrnw1e6jdgqxjnhdnu,1,87.8,64.2,2025-08-01T17:19:40.945,2025-08-01T17:20:54,"{""id"": 5816971021, ""qualifierId"": 326, ""value"": ""3""}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,NaN,NaN,NaN,NaN,true,,,NaN,true,Center,,true,true,NaN,NaN,,NaN,true,NaN,NaN,NaN,true,NaN,,NaN,,50.7,19,NaN,NaN,,NaN,89.5,62.3,true,NaN,NaN,NaN,99.0,53.4,222,NaN,,,,0.04480091482400894,0.0,NaN,3,2,true,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830850133,135,13,1,21,41,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,82.5,54.6,2025-08-01T17:22:08.207,2025-08-01T17:23:16,"{""id"": 5816974879, ""qualifierId"": 458}",NaN,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,NaN,true,NaN,true,NaN,,,NaN,NaN,Center,,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,62.2,8.3,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,true,95.3,52.5,NaN,NaN,,,,0.049968473613262177,0.0,NaN,3,3,true,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830850671,252,15,1,23,48,S. Yatéké,9ircna8pbskreztmy1wiqwx9m,1,89.0,53.4,2025-08-01T17:24:15.809,2025-08-01T17:25:36,"{""id"": 5816977693, ""qualifierId"": 22}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,true,NaN,NaN,true,true,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,true,NaN,,true,,50.1,19,NaN,NaN,,NaN,94.3,51.8,true,NaN,NaN,NaN,99.7,52.3,170,NaN,,,,0.32612019777297974,0.0,NaN,1,3,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830853989,252,13,1,35,24,C. Tue Jensen,74m58jsznzu8l89b8h7rkh1bd,1,85.0,81.2,2025-08-01T17:35:51.278,2025-08-01T17:36:58,"{""id"": 4611686018471186951, ""qualifierId"": 322, ""value"": ""0.0""}",NaN,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,NaN,NaN,NaN,true,NaN,,,NaN,NaN,Left,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,,41.3,75,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,true,99.5,52.3,NaN,NaN,,,,0.04139291122555733,0.0,NaN,1,3,NaN,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,true,,,,NaN,,,,,,,,NaN,true,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830850677,253,15,1,23,49,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,91.2,46.8,2025-08-01T17:24:16.331,2025-08-01T17:25:41,"{""id"": 5816978485, ""qualifierId"": 233, ""value"": ""171""}",NaN,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,true,NaN,NaN,NaN,true,,,NaN,NaN,Center,,NaN,true,NaN,NaN,,NaN,true,NaN,NaN,NaN,true,NaN,,NaN,,49.6,19,NaN,NaN,,NaN,93.3,47.5,NaN,NaN,NaN,NaN,99.3,51.4,171,NaN,,,,0.1154496818780899,0.0,NaN,3,3,true,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830852903,339,15,1,31,33,M. Olsen,4zpmxlmdfa5wx79cr0q14pfx1,1,87.7,58.1,2025-08-01T17:32:00.528,2025-08-01T17:33:15,"{""id"": 5817219949, ""qualifierId"": 108}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,true,NaN,NaN,true,true,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,true,NaN,,NaN,,52.0,19,true,NaN,,NaN,93.4,55.2,true,NaN,NaN,NaN,98.8,50.9,NaN,NaN,,,,0.048288870602846146,0.0,NaN,3,2,true,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,true,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830853229,345,16,1,32,24,S. Yatéké,9ircna8pbskreztmy1wiqwx9m,1,89.8,56.8,2025-08-01T17:32:51.680,2025-08-03T11:20:12,"{""id"": 5816993171, ""qualifierId"": 231, ""value"": ""50.2""}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,true,,true,NaN,NaN,NaN,NaN,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,52.7,12.7,NaN,NaN,,NaN,NaN,NaN,true,true,NaN,NaN,99.0,50.2,NaN,NaN,,,,0.026340190321207047,0.13193681836128235,NaN,3,3,true,,2025-08-01 18:32:50.980,32:24.079,,,99.3,52.0,NaN,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830862293,367,15,2,47,40,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,78.5,34.4,2025-08-01T18:10:54.232,2025-08-01T18:12:06,"{""id"": 5817043287, ""qualifierId"": 22}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,NaN,true,NaN,true,true,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,true,NaN,,NaN,,50.0,19,NaN,NaN,,NaN,80.1,35.6,NaN,NaN,NaN,true,96.0,44.8,538,NaN,,,,0.01986873522400856,0.0,NaN,3,2,true,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830862641,373,13,2,48,45,M. Schütt,k43cten7yb6p59yo0firhb84,1,88.0,57.7,2025-08-01T18:11:59.190,2025-08-01T18:13:08,"{""id"": 5817045389, ""qualifierId"": 154}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,true,,true,NaN,NaN,NaN,NaN,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,58.0,22.2,NaN,NaN,,NaN,NaN,NaN,true,true,NaN,NaN,99.0,50.2,NaN,NaN,,,,0.027125533670186996,0.0,NaN,2,3,true,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830863357,408,16,2,50,39,Mohamad Al Naser,abhfq12njxxutqjtb9zvcusyc,1,90.9,56.0,2025-08-01T18:13:53.207,2025-08-04T10:29:18,"{""id"": 5817048847, ""qualifierId"": 22}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,true,NaN,NaN,true,true,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,54.2,12.0,true,NaN,,NaN,NaN,NaN,true,NaN,true,NaN,99.4,50,NaN,NaN,,,,0.26180359721183777,0.7275802493095398,NaN,1,1,true,,2025-08-01 19:13:52.584,50:38.408,,,99.0,52.2,NaN,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,true,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830855751,413,15,1,41,15,M. Olsen,4zpmxlmdfa5wx79cr0q14pfx1,1,75.3,44.6,2025-08-01T17:41:42.072,2025-08-01T17:42:55,"{""id"": 5817007053, ""qualifierId"": 326, ""value"": ""1""}",NaN,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,NaN,true,NaN,true,NaN,,,NaN,NaN,Center,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,true,NaN,,NaN,,52.9,19,NaN,NaN,,NaN,88.6,49.1,NaN,true,NaN,NaN,98.5,48.6,278,NaN,,,,0.03225051611661911,0.0,NaN,1,3,true,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830864009,418,13,2,53,21,C. Tue Jensen,74m58jsznzu8l89b8h7rkh1bd,1,81.5,46.0,2025-08-01T18:16:35.623,2025-08-01T18:17:43,"{""id"": 5817052857, ""qualifierId"": 215}",NaN,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,NaN,true,NaN,true,NaN,,,NaN,NaN,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,,43.0,76.4,true,NaN,,NaN,NaN,NaN,NaN,true,NaN,true,99.0,49.1,NaN,NaN,,,,0.029268641024827957,0.0,NaN,3,3,true,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830864279,426,15,2,54,17,M. Schütt,k43cten7yb6p59yo0firhb84,1,85.6,44.6,2025-08-01T18:17:31.566,2025-08-04T10:29:17,"{""id"": 5817075581, ""qualifierId"": 328}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,true,NaN,NaN,true,NaN,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,53.2,1.9,true,NaN,,NaN,98.9,48.6,true,true,NaN,NaN,NaN,NaN,596,NaN,,,,0.09796113520860672,0.5565377473831177,NaN,1,2,true,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830856849,435,16,1,44,7,J. Vadstrup,b55jtl3ixolidn6cvc4t90efo,1,93.4,43.8,2025-08-01T17:44:34.266,2025-08-03T11:20:13,"{""id"": 5817014091, ""qualifierId"": 154}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,true,,true,NaN,NaN,NaN,NaN,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,,47.2,7.6,NaN,NaN,,true,NaN,NaN,true,true,true,NaN,99.3,48.7,NaN,true,,,,0.08910851180553436,0.40011870861053467,NaN,3,2,true,,2025-08-01 18:44:33.779,44:06.878,,,99.0,46.6,NaN,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830865723,484,13,2,61,13,C. Tue Jensen,74m58jsznzu8l89b8h7rkh1bd,1,76.5,69.3,2025-08-01T18:24:27.221,2025-08-01T18:25:40,"{""id"": 5817062719, ""qualifierId"": 18}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,NaN,true,NaN,NaN,NaN,,,NaN,true,Center,,NaN,true,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,54.5,83.3,NaN,NaN,,NaN,NaN,NaN,true,true,NaN,true,97.7,50.2,NaN,NaN,,,,0.007684912998229265,0.0,NaN,3,3,true,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830869279,574,15,2,73,8,I. Dorgu,bmvcofmie6om4muxij4kdkro4,1,80.3,70.9,2025-08-01T18:36:22.858,2025-08-01T18:51:37,"{""id"": 5817082555, ""qualifierId"": 326, ""value"": ""3""}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,NaN,true,NaN,true,NaN,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,true,NaN,,NaN,,49.8,19,NaN,NaN,,NaN,84.5,66.4,NaN,true,NaN,true,97.3,52.7,762,NaN,,,,0.01234794594347477,0.0,NaN,3,3,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830869713,586,15,2,74,6,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,76.8,46.2,2025-08-01T18:37:20.723,2025-08-04T11:29:06,"{""id"": 5817085083, ""qualifierId"": 321, ""value"": ""0.04353917017579079""}",NaN,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,NaN,true,NaN,true,true,,,NaN,NaN,Center,,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,51.3,8.2,NaN,NaN,,NaN,98.5,49.5,NaN,NaN,NaN,true,NaN,NaN,771,NaN,,,,0.04353917017579079,0.037320949137210846,NaN,1,3,true,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830864511,603,15,2,55,5,C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,1,79.0,41.3,2025-08-01T18:18:19.866,2025-08-04T10:29:18,"{""id"": 5817228367, ""qualifierId"": 78}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,NaN,true,NaN,NaN,true,,,NaN,true,Center,,NaN,true,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,49.5,19.6,NaN,NaN,,NaN,98.5,49.6,NaN,NaN,NaN,true,NaN,NaN,436,NaN,,,,0.08112955838441849,0.025121958926320076,NaN,1,1,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830866035,663,15,2,62,30,C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,1,88.0,44.0,2025-08-01T18:25:44.429,2025-08-04T11:29:09,"{""id"": 5817064601, ""qualifierId"": 146, ""value"": ""98.5""}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,true,,true,NaN,NaN,NaN,NaN,,,true,true,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,,50.2,32.9,NaN,NaN,,NaN,98.5,48.7,true,NaN,NaN,NaN,NaN,NaN,490,NaN,,,,0.02119840309023857,0.012756682932376862,NaN,2,3,true,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830867405,722,15,2,68,10,M. Olsen,4zpmxlmdfa5wx79cr0q14pfx1,1,79.3,68.1,2025-08-01T18:31:24.439,2025-08-01T18:32:43,"{""id"": 5817073273, ""qualifierId"": 103, ""value"": ""19""}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,NaN,true,NaN,true,true,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,true,NaN,,NaN,,49.9,19,NaN,NaN,,NaN,80.5,67.3,NaN,NaN,NaN,true,97.8,51.8,533,NaN,,,,0.01553339883685112,0.0,NaN,3,2,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830876397,734,15,2,89,14,M. Salah,5jv4a1295xd5oonpj9w9fy61g,1,79.6,31.9,2025-08-01T18:52:28.905,2025-08-04T11:29:09,"{""id"": 5817123307, ""qualifierId"": 56, ""value"": ""Center""}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,NaN,true,NaN,true,true,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,,47.7,12.7,NaN,NaN,,NaN,100.0,48.4,NaN,NaN,NaN,true,NaN,NaN,927,NaN,,,,0.04511589556932449,0.043848685920238495,NaN,1,2,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830878431,771,15,2,94,17,M. Salah,5jv4a1295xd5oonpj9w9fy61g,1,76.9,41.9,2025-08-01T18:57:31.225,2025-08-01T18:58:38,"{""id"": 5817134491, ""qualifierId"": 22}",NaN,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,NaN,true,NaN,NaN,true,,,NaN,NaN,Center,,NaN,true,NaN,NaN,,NaN,true,NaN,NaN,NaN,true,NaN,,NaN,,50.3,19,NaN,NaN,,NaN,80.3,43.1,NaN,NaN,NaN,true,96.4,47.3,987,NaN,,,,0.04741613566875458,0.0,true,2,2,NaN,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830874397,889,13,2,84,45,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,92.5,50.2,2025-08-01T18:47:59.706,2025-08-01T18:49:15,"{""id"": 5817111701, ""qualifierId"": 22}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,true,NaN,NaN,true,true,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,42.0,9.7,true,NaN,,NaN,NaN,NaN,true,NaN,true,NaN,99.1,50.7,NaN,NaN,,,,0.3649199306964874,0.0,NaN,2,1,true,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,,,true,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830877473,959,13,2,91,47,M. Olsen,4zpmxlmdfa5wx79cr0q14pfx1,1,75.2,52.6,2025-08-01T18:55:01.321,2025-08-01T18:56:11,"{""id"": 5817129775, ""qualifierId"": 102, ""value"": ""59.2""}",1.0,bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,1_Division,2025-08-01,DNK,,NaN,,NaN,true,NaN,true,true,,,NaN,true,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,59.2,1.4,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,97.7,50,NaN,NaN,,,,0.04105743020772934,0.0,NaN,1,3,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,,,,,
